customer_id,kyc_type,province,city,industry_code,occupation_code,income_cents,sales_cents,account_age,birth_business_age
SYNID0102874955,individual,other,other,,70010,2128900.0,,21.49,38.31
SYNID0102875394,individual,other,other,,13100,9203200.0,,,52.32
SYNID0102875566,individual,BC,SURREY,,UNEMPLOYED,-1.0,,1.64,29.85
SYNID0102876215,individual,ON,SARNIA,,2222,1608000.0,,17.95,50.89
SYNID0102876284,individual,AB,EDMONTON,,RETIRED,-1.0,,1.31,60.34
SYNID0102876427,individual,ON,BRAMPTON,,11101,1028700.0,,4.18,23.88
SYNID0102876525,individual,AB,CALGARY,,SELF_EMPLOYED,1053200.0,,36.12,64.0
SYNID0102877064,individual,other,other,,RETIRED,2638900.0,,24.6,81.14
SYNID0102877125,individual,ON,TORONTO,,SELF_EMPLOYED,9728800.0,,12.43,50.8
SYNID0102877131,individual,ON,BRADFORD,,STUDENT,1600.0,,3.17,39.84
SYNID0102877513,individual,QC,GATINEAU,,11100,-1.0,,5.31,48.27
SYNID0102878038,individual,ON,GUELPH,,STUDENT,1500.0,,2.97,23.58
SYNID0102878158,individual,ON,MISSISSAUGA,,SELF_EMPLOYED,12256400.0,,21.89,
SYNID0102878407,individual,NS,HALIFAX,,STUDENT,-1.0,,3.08,24.04
SYNID0102878979,individual,ON,WOODBRIDGE,,STUDENT,-1.0,,5.68,27.46
SYNID0102879091,individual,QC,other,,44101,4768200.0,,,28.74
SYNID0102879367,individual,AB,LEDUC,,STUDENT,-1.0,,3.92,18.34
SYNID0102879435,individual,ON,BRAMPTON,,31209,1400.0,,8.37,34.42
SYNID0102879664,individual,ON,TORONTO,,OTHER,3598300.0,,3.17,32.34
SYNID0102879750,individual,ON,ETOBICOKE,,11102,900.0,,17.82,44.63
SYNID0102879802,individual,ON,BRAMPTON,,UNEMPLOYED,-1.0,,13.28,75.91
SYNID0102880614,individual,ON,CARLETON PLACE,,UNEMPLOYED,3654700.0,,33.02,40.96
SYNID0102880667,individual,MB,WINNIPEG,,95109,4465800.0,,28.91,61.7
SYNID0102880832,individual,ON,TORONTO,,OTHER,6237400.0,,16.91,34.76
SYNID0102881013,individual,other,other,,SELF_EMPLOYED,21903200.0,,,69.71
SYNID0102881265,individual,other,other,,60010,-1.0,,7.8,23.98
SYNID0102881295,individual,ON,ST CATHARINES,,OTHER,-1.0,,6.36,34.11
SYNID0102881504,individual,ON,TORONTO,,OTHER,8017500.0,,22.27,67.72
SYNID0102882082,individual,ON,TORONTO,,RETIRED,2029000.0,,29.2,93.35
SYNID0102882231,individual,ON,SCARBOROUGH,,SELF_EMPLOYED,10766800.0,,27.72,54.69
SYNID0102882391,individual,ON,RENFREW,,SELF_EMPLOYED,7211400.0,,,
SYNID0102882430,individual,other,other,,UNEMPLOYED,-1.0,,27.21,57.87
SYNID0102882663,individual,other,other,,STUDENT,1500.0,,4.94,
SYNID0102883051,individual,other,other,,UNEMPLOYED,-1.0,,7.05,
SYNID0102883121,individual,QC,LAVAL,,14102,15395200.0,,18.6,45.7
SYNID0102883611,individual,other,other,,OTHER,-1.0,,9.96,50.12
SYNID0102883766,individual,AB,CALGARY,,11102,13434400.0,,14.29,38.49
SYNID0102883976,individual,other,other,,RETIRED,1799900.0,,37.09,70.18
SYNID0102884128,individual,ON,TORONTO,,6,-1.0,,2.75,22.93
SYNID0102884677,individual,BC,VICTORIA,,SELF_EMPLOYED,4268800.0,,28.08,61.62
SYNID0102884850,individual,ON,NORTH YORK,,RETIRED,5606000.0,,29.68,71.12
SYNID0102885132,individual,other,other,,OTHER,3510000.0,,15.0,28.38
SYNID0102885154,individual,BC,KAMLOOPS,,SELF_EMPLOYED,2846400.0,,17.2,77.32
SYNID0102885266,individual,BC,VICTORIA,,73300,6854200.0,,28.77,57.25
SYNID0102885448,individual,ON,CAMBRIDGE,,SELF_EMPLOYED,-1.0,,28.92,49.3
SYNID0102885815,individual,other,other,,RETIRED,6792800.0,,,54.75
SYNID0102885877,individual,other,other,,OTHER,5948200.0,,23.92,61.42
SYNID0102886096,individual,BC,SURREY,,44101,5385700.0,,,34.63
SYNID0102886188,individual,other,other,,10010,2148400.0,,25.76,63.46
SYNID0102886521,individual,other,other,,64409,4122300.0,,18.33,50.15
SYNID0102886634,individual,ON,TORONTO,,OTHER,9568200.0,,28.09,45.85
SYNID0102886665,individual,ON,BOWMANVILLE,,11101,13667300.0,,6.71,43.7
SYNID0102886675,individual,MB,WINNIPEG,,UNEMPLOYED,1281700.0,,28.31,61.07
SYNID0102886734,individual,ON,TORONTO,,60010,2146700.0,,20.01,32.2
SYNID0102886977,individual,ON,TORONTO,,4001,-1.0,,17.32,43.92
SYNID0102887211,individual,other,other,,85110,-1.0,,9.44,27.89
SYNID0102887506,individual,other,other,,21399,11020900.0,,32.36,48.71
SYNID0102887540,individual,ON,TORONTO,,OTHER,8018700.0,,11.64,60.29
SYNID0102887542,individual,ON,MARKHAM,,STUDENT,900.0,,6.83,30.09
SYNID0102888287,individual,other,other,,OTHER,-1.0,,4.06,45.8
SYNID0102888305,individual,MB,WINNIPEG,,OTHER,900.0,,1.64,24.29
SYNID0102888416,individual,ON,HAMILTON,,OTHER,-1.0,,30.39,53.23
SYNID0102888531,individual,other,other,,10019,-1.0,,11.18,24.75
SYNID0102888594,individual,other,other,,14100,-1.0,,,42.97
SYNID0102888706,individual,AB,LEDUC,,SELF_EMPLOYED,5236200.0,,9.16,39.2
SYNID0102888845,individual,other,other,,OTHER,1126000.0,,32.53,65.74
SYNID0102888853,individual,ON,SARNIA,,UNEMPLOYED,1263100.0,,,58.73
SYNID0102888869,individual,ON,WINDSOR,,RETIRED,1478500.0,,25.71,79.53
SYNID0102889090,individual,AB,EDMONTON,,OTHER,-1.0,,1.12,35.48
SYNID0102889132,individual,other,other,,RETIRED,2010500.0,,,71.51
SYNID0102889280,individual,other,other,,OTHER,3196000.0,,25.84,63.43
SYNID0102889292,individual,other,other,,RETIRED,4440800.0,,26.27,59.66
SYNID0102889309,individual,AB,LETHBRIDGE,,OTHER,5072100.0,,33.21,46.44
SYNID0102889581,individual,ON,MISSISSAUGA,,RETIRED,5826300.0,,22.9,72.92
SYNID0102889676,individual,ON,WOODBRIDGE,,12010,42128500.0,,7.37,61.9
SYNID0102889680,individual,ON,WOODSTOCK,,95109,11913700.0,,21.95,
SYNID0102889822,individual,AB,RED DEER,,73301,2226500.0,,,64.39
SYNID0102889872,individual,ON,MARKHAM,,OTHER,193000.0,,9.29,26.74
SYNID0102889973,individual,ON,TORONTO,,10010,5838600.0,,13.87,54.51
SYNID0102890122,individual,other,other,,21300,-1.0,,7.74,32.61
SYNID0102890187,individual,ON,SCARBOROUGH,,SELF_EMPLOYED,-1.0,,4.95,55.21
SYNID0102890820,individual,other,other,,STUDENT,-1.0,,7.88,14.42
SYNID0102891569,individual,ON,WOODBRIDGE,,UNEMPLOYED,-1.0,,1.79,37.63
SYNID0102891633,individual,ON,STRATFORD,,6531,-1.0,,10.55,41.66
SYNID0102892039,individual,BC,SURREY,,STUDENT,-1.0,,1.6,17.6
SYNID0102892051,individual,BC,PORT COQUITLAM,,SELF_EMPLOYED,15904100.0,,16.39,40.58
SYNID0102892313,individual,other,other,,41220,2820300.0,,34.0,64.27
SYNID0102893337,individual,other,other,,14201,-1.0,,5.47,36.57
SYNID0102893450,individual,QC,MONTREAL,,SELF_EMPLOYED,13242400.0,,17.33,50.8
SYNID0102893952,individual,other,other,,UNEMPLOYED,1000.0,,6.72,45.25
SYNID0102894462,individual,other,other,,SELF_EMPLOYED,5307500.0,,,76.27
SYNID0102894578,individual,other,other,,SELF_EMPLOYED,10208600.0,,13.91,40.0
SYNID0102894691,individual,ON,TORONTO,,SELF_EMPLOYED,8381700.0,,13.96,53.33
SYNID0102894955,individual,other,other,,74102,4913800.0,,21.87,
SYNID0102895309,individual,other,other,,SELF_EMPLOYED,1400.0,,3.09,54.13
SYNID0102895691,individual,ON,BRAMPTON,,OTHER,8412400.0,,19.44,65.44
SYNID0102895728,individual,AB,EDMONTON,,6,3081400.0,,16.29,59.69
SYNID0102895986,individual,other,other,,21301,-1.0,,5.43,27.7
SYNID0102896112,individual,other,other,,OTHER,1862500.0,,33.74,63.23
SYNID0102896203,individual,ON,TIMMINS,,UNEMPLOYED,2031100.0,,32.69,65.99
SYNID0102896219,individual,ON,BRAMPTON,,73300,-1.0,,4.45,
SYNID0102896269,individual,other,other,,10010,8566600.0,,14.46,36.54
SYNID0102896559,individual,other,other,,OTHER,4801700.0,,7.99,52.69
SYNID0102896828,individual,AB,CALGARY,,20012,3256000.0,,8.09,42.84
SYNID0102896865,individual,other,other,,OTHER,5559200.0,,33.22,63.16
SYNID0102897020,individual,ON,ETOBICOKE,,RETIRED,900.0,,19.54,82.51
SYNID0102897388,individual,ON,MISSISSAUGA,,9201,1500.0,,5.34,45.1
SYNID0102897481,individual,AB,RED DEER,,SELF_EMPLOYED,3930300.0,,14.72,59.68
SYNID0102897491,individual,ON,MISSISSAUGA,,RETIRED,1360500.0,,,82.45
SYNID0102897595,individual,other,other,,RETIRED,2456100.0,,17.27,58.78
SYNID0102897875,individual,other,other,,RETIRED,1500.0,,24.16,
SYNID0102898171,individual,ON,WOODBRIDGE,,OTHER,-1.0,,35.6,73.39
SYNID0102898257,individual,MB,WINNIPEG,,OTHER,5088500.0,,6.29,37.18
SYNID0102898312,individual,ON,WINDSOR,,10029,8466400.0,,26.89,62.98
SYNID0102898485,individual,ON,OTTAWA,,60010,5675000.0,,23.11,51.16
SYNID0102898564,individual,ON,TORONTO,,RETIRED,6606800.0,,15.63,85.57
SYNID0102898810,individual,other,other,,OTHER,-1.0,,6.19,44.64
SYNID0102898844,individual,ON,BURLINGTON,,OTHER,7769800.0,,,35.46
SYNID0102899153,individual,ON,LONDON,,STUDENT,-1.0,,4.28,21.3
SYNID0102899622,individual,other,other,,STUDENT,1100.0,,4.8,14.39
SYNID0102899780,individual,ON,BRANTFORD,,STUDENT,-1.0,,,18.71
SYNID0102899993,individual,AB,CALGARY,,41200,-1.0,,28.32,48.95
SYNID0102899999,individual,ON,ST CATHARINES,,RETIRED,1500.0,,2.66,68.5
SYNID0102900099,individual,QC,QUEBEC,,UNEMPLOYED,-1.0,,1.5,38.76
SYNID0102900318,individual,other,other,,RETIRED,9354900.0,,32.16,75.94
SYNID0102900439,individual,other,other,,OTHER,1987600.0,,2.45,63.44
SYNID0102900442,individual,ON,MARKHAM,,RETIRED,-1.0,,18.87,75.98
SYNID0102900688,individual,other,other,,RETIRED,-1.0,,11.19,67.82
SYNID0102900770,individual,ON,OSHAWA,,RETIRED,4709800.0,,26.46,67.23
SYNID0102900804,individual,ON,BURLINGTON,,SELF_EMPLOYED,2958700.0,,,
SYNID0102900844,individual,BC,VANCOUVER,,11101,2743800.0,,3.47,34.9
SYNID0102901054,individual,other,other,,RETIRED,1751000.0,,36.56,62.16
SYNID0102901168,individual,other,other,,OTHER,4649200.0,,39.55,65.63
SYNID0102901423,individual,ON,BRAMPTON,,STUDENT,3864000.0,,6.85,30.61
SYNID0102901683,individual,other,other,,RETIRED,2524500.0,,25.79,59.22
SYNID0102902018,individual,ON,NEWMARKET,,STUDENT,-1.0,,1.24,27.6
SYNID0102902106,individual,NB,FREDERICTON,,10019,-1.0,,,35.07
SYNID0102902236,individual,other,other,,UNEMPLOYED,-1.0,,2.14,45.59
SYNID0102902272,individual,ON,WOODSTOCK,,SELF_EMPLOYED,4489700.0,,123.83,41.8
SYNID0102902283,individual,other,other,,UNEMPLOYED,1100.0,,7.85,
SYNID0102902433,individual,ON,TORONTO,,62200,3386300.0,,33.35,59.88
SYNID0102902488,individual,other,other,,41200,9095700.0,,20.93,39.79
SYNID0102902686,individual,other,other,,64410,-1.0,,6.57,25.28
SYNID0102902753,individual,other,other,,OTHER,3863500.0,,20.92,
SYNID0102902941,individual,other,other,,UNEMPLOYED,2030700.0,,25.65,67.05
SYNID0102902986,individual,ON,TORONTO,,STUDENT,-1.0,,,23.95
SYNID0102903083,individual,other,other,,OTHER,13842000.0,,26.58,47.87
SYNID0102903172,individual,ON,BARRIE,,20012,4239000.0,,7.37,27.18
SYNID0102903224,individual,other,other,,10011,1400.0,,1.45,39.97
SYNID0102903431,individual,other,other,,SELF_EMPLOYED,1600.0,,18.15,46.66
SYNID0102903493,individual,other,other,,20012,3998200.0,,3.79,42.09
SYNID0102903784,individual,other,other,,OTHER,3299300.0,,,54.49
SYNID0102903795,individual,ON,THUNDER BAY,,UNEMPLOYED,1649800.0,,20.78,60.2
SYNID0102903933,individual,ON,BARRIE,,22221,-1.0,,5.48,29.72
SYNID0102904144,individual,AB,SHERWOOD PARK,,65200,-1.0,,3.97,31.6
SYNID0102904391,individual,AB,EDMONTON,,STUDENT,1600.0,,6.73,
SYNID0102904480,individual,other,other,,UNEMPLOYED,2400600.0,,6.71,
SYNID0102904995,individual,other,other,,OTHER,6138300.0,,26.66,58.54
SYNID0102905019,individual,ON,KITCHENER,,RETIRED,3569700.0,,20.05,63.43
SYNID0102905026,individual,SK,SASKATOON,,OTHER,3354500.0,,6.97,34.76
SYNID0102905116,individual,ON,KINGSTON,,SELF_EMPLOYED,27636800.0,,24.71,70.93
SYNID0102905175,individual,other,other,,SELF_EMPLOYED,4305700.0,,,68.41
SYNID0102905197,individual,ON,NORTH BAY,,OTHER,7650300.0,,9.73,34.35
SYNID0102905348,individual,BC,VANCOUVER,,73300,-1.0,,39.17,62.33
SYNID0102905420,individual,other,other,,RETIRED,2727900.0,,24.09,71.32
SYNID0102905735,individual,other,other,,RETIRED,-1.0,,,80.91
SYNID0102905912,individual,other,other,,OTHER,1181500.0,,12.7,
SYNID0102906071,individual,other,other,,RETIRED,2277000.0,,16.67,75.08
SYNID0102906111,individual,ON,SUDBURY,,65100,962000.0,,18.63,57.09
SYNID0102906168,individual,ON,OTTAWA,,20012,4613200.0,,5.93,33.95
SYNID0102906181,individual,ON,SCARBOROUGH,,RETIRED,2380900.0,,20.89,51.19
SYNID0102906231,individual,other,other,,OTHER,2536400.0,,,62.96
SYNID0102906976,individual,ON,TORONTO,,OTHER,-1.0,,9.31,41.4
SYNID0102907131,individual,ON,MISSISSAUGA,,STUDENT,900.0,,2.71,19.89
SYNID0102907353,individual,ON,MILTON,,11102,4973100.0,,,42.43
SYNID0102907402,individual,other,other,,60010,3935000.0,,24.03,49.96
SYNID0102907515,individual,ON,MARKHAM,,31102,1100.0,,9.97,27.88
SYNID0102907614,individual,other,other,,RETIRED,5980300.0,,9.95,66.17
SYNID0102907877,individual,ON,BURLINGTON,,UNEMPLOYED,-1.0,,25.16,64.91
SYNID0102907942,individual,other,other,,7201,3986100.0,,28.94,64.11
SYNID0102908042,individual,BC,KELOWNA,,313,6444800.0,,4.13,57.79
SYNID0102908148,individual,other,other,,63200,5236400.0,,25.8,
SYNID0102908522,individual,ON,TORONTO,,OTHER,-1.0,,1.16,40.45
SYNID0102908620,individual,ON,NIAGARA FALLS,,13111,-1.0,,8.18,31.01
SYNID0102909012,individual,AB,CALGARY,,RETIRED,8836700.0,,,72.36
SYNID0102909224,individual,ON,RENFREW,,RETIRED,98100.0,,25.54,
SYNID0102909519,individual,ON,BARRIE,,OTHER,5821300.0,,13.9,49.93
SYNID0102909600,individual,other,other,,SELF_EMPLOYED,-1.0,,7.3,46.88
SYNID0102909987,individual,ON,STONEY CREEK,,SELF_EMPLOYED,-1.0,,4.88,
SYNID0102910173,individual,ON,MARKHAM,,3211,4927500.0,,4.18,56.77
SYNID0102910449,individual,AB,EDMONTON,,73300,6224100.0,,25.07,64.9
SYNID0102910468,individual,other,other,,OTHER,2989900.0,,5.4,42.08
SYNID0102910552,individual,ON,WATERLOO,,12010,5861900.0,,11.55,29.61
SYNID0102910605,individual,ON,TORONTO,,RETIRED,1500.0,,7.78,71.91
SYNID0102910628,individual,ON,TORONTO,,14100,6669900.0,,7.71,27.15
SYNID0102910662,individual,other,other,,UNEMPLOYED,1158800.0,,34.55,65.32
SYNID0102910891,individual,ON,YORK,,RETIRED,7450700.0,,29.89,76.22
SYNID0102911000,individual,ON,WOODSTOCK,,OTHER,8531500.0,,,70.58
SYNID0102911385,individual,SK,REGINA,,UNEMPLOYED,900.0,,15.93,40.48
SYNID0102911481,individual,other,other,,RETIRED,2603800.0,,32.77,66.6
SYNID0102911721,individual,ON,BRAMPTON,,131,1000.0,,5.3,25.17
SYNID0102912032,individual,BC,VANCOUVER,,OTHER,-1.0,,1.02,24.43
SYNID0102912073,individual,QC,BROSSARD,,44101,2533100.0,,5.33,41.36
SYNID0102912138,individual,NS,DARTMOUTH,,11100,-1.0,,2.45,55.95
SYNID0102912184,individual,ON,TORONTO,,OTHER,-1.0,,41.35,78.94
SYNID0102912566,individual,other,other,,SELF_EMPLOYED,3767500.0,,9.13,44.41
SYNID0102912621,individual,other,other,,RETIRED,-1.0,,37.97,79.8
SYNID0102912635,individual,ON,MISSISSAUGA,,10019,5822500.0,,9.03,28.41
SYNID0102912736,individual,BC,VERNON,,OTHER,12010400.0,,4.57,43.12
SYNID0102912841,individual,ON,TORONTO,,OTHER,-1.0,,,
SYNID0102913245,individual,ON,LONDON,,OTHER,5113500.0,,12.87,41.29
SYNID0102913269,individual,other,other,,RETIRED,3452100.0,,16.52,80.2
SYNID0102913353,individual,other,other,,2222,6580400.0,,15.58,37.62
SYNID0102913384,individual,other,other,,OTHER,1811400.0,,19.84,39.35
SYNID0102914506,individual,AB,EDMONTON,,OTHER,3868800.0,,7.02,66.9
SYNID0102914992,individual,ON,TORONTO,,SELF_EMPLOYED,3704100.0,,,54.73
SYNID0102915004,individual,ON,WOODBRIDGE,,RETIRED,4705600.0,,20.49,70.7
SYNID0102915222,individual,MB,WINNIPEG,,95109,4946800.0,,22.72,46.7
SYNID0102915224,individual,ON,ETOBICOKE,,RETIRED,-1.0,,12.44,67.49
SYNID0102915544,individual,other,other,,RETIRED,4707500.0,,25.66,57.95
SYNID0102915610,individual,ON,BURLINGTON,,RETIRED,5856600.0,,28.59,90.05
SYNID0102915712,individual,ON,STONEY CREEK,,STUDENT,-1.0,,2.29,20.59
SYNID0102915873,individual,other,other,,RETIRED,1656500.0,,32.05,76.42
SYNID0102915955,individual,other,other,,63101,1400.0,,,61.14
SYNID0102915976,individual,ON,TORONTO,,14102,800.0,,2.98,32.41
SYNID0102916067,individual,ON,LONDON,,641,3270300.0,,4.99,28.54
SYNID0102916143,individual,BC,PORT COQUITLAM,,RETIRED,10911600.0,,30.51,64.77
SYNID0102916625,individual,other,other,,SELF_EMPLOYED,10666400.0,,28.01,41.91
SYNID0102916759,individual,QC,MONTREAL,,RETIRED,5944300.0,,10.85,61.94
SYNID0102916783,individual,other,other,,73300,5920900.0,,7.58,
SYNID0102917386,individual,AB,EDMONTON,,21300,5936900.0,,5.23,27.99
SYNID0102917388,individual,other,other,,UNEMPLOYED,-1.0,,36.55,65.37
SYNID0102917396,individual,AB,CALGARY,,OTHER,3073000.0,,7.27,24.49
SYNID0102917492,individual,other,other,,STUDENT,-1.0,,4.88,22.44
SYNID0102917608,individual,ON,PICKERING,,RETIRED,4367800.0,,24.75,75.53
SYNID0102917740,individual,BC,SURREY,,OTHER,3951500.0,,33.29,57.19
SYNID0102918229,individual,ON,NIAGARA FALLS,,41200,-1.0,,18.33,59.69
SYNID0102918255,individual,other,other,,RETIRED,11156100.0,,22.26,69.42
SYNID0102918297,individual,ON,TORONTO,,OTHER,-1.0,,2.74,
SYNID0102918497,individual,ON,BARRIE,,10010,3793400.0,,20.24,25.24
SYNID0102918642,individual,BC,NORTH VANCOUVER,,60010,3269300.0,,,44.98
SYNID0102918731,individual,AB,EDMONTON,,SELF_EMPLOYED,-1.0,,3.98,23.2
SYNID0102918979,individual,QC,LAVAL,,STUDENT,-1.0,,16.99,45.6
SYNID0102919005,individual,other,other,,OTHER,3861300.0,,12.64,34.3
SYNID0102919138,individual,BC,NANAIMO,,UNEMPLOYED,-1.0,,2.25,58.44
SYNID0102919379,individual,ON,TORONTO,,STUDENT,1300.0,,15.85,25.74
SYNID0102919398,individual,other,other,,STUDENT,800.0,,4.44,18.05
SYNID0102919497,individual,NL,PARADISE,,41220,9562400.0,,28.98,59.02
SYNID0102919635,individual,ON,TORONTO,,STUDENT,-1.0,,1.51,22.58
SYNID0102919643,individual,AB,EDMONTON,,SELF_EMPLOYED,5220400.0,,3.96,34.32
SYNID0102919698,individual,ON,MARKHAM,,65201,4527900.0,,14.9,31.06
SYNID0102919958,individual,other,other,,RETIRED,11439100.0,,28.85,68.96
SYNID0102920019,individual,BC,VICTORIA,,RETIRED,4591400.0,,26.74,76.1
SYNID0102920059,individual,BC,NORTH VANCOUVER,,63202,994200.0,,13.37,51.56
SYNID0102920462,individual,ON,PICKERING,,RETIRED,2636000.0,,33.07,72.5
SYNID0102920477,individual,other,other,,0,4701900.0,,,43.12
SYNID0102920854,individual,other,other,,STUDENT,-1.0,,7.17,20.02
SYNID0102920980,individual,other,other,,SELF_EMPLOYED,6039800.0,,,
SYNID0102921181,individual,ON,GUELPH,,STUDENT,-1.0,,3.76,24.51
SYNID0102921443,individual,ON,MISSISSAUGA,,RETIRED,-1.0,,35.49,71.9
SYNID0102921593,individual,ON,CAMBRIDGE,,0,4507400.0,,4.79,29.69
SYNID0102921844,individual,other,other,,UNEMPLOYED,1637800.0,,,59.03
SYNID0102922114,individual,AB,COCHRANE,,OTHER,7689100.0,,16.62,52.35
SYNID0102922120,individual,BC,RICHMOND,,SELF_EMPLOYED,18755500.0,,4.1,29.54
SYNID0102922135,individual,AB,CALGARY,,SELF_EMPLOYED,5754100.0,,9.53,32.47
SYNID0102922199,individual,ON,TORONTO,,UNEMPLOYED,-1.0,,,
SYNID0102922232,individual,BC,BURNABY,,41220,2000100.0,,23.25,44.68
SYNID0102922336,individual,AB,CALGARY,,OTHER,5290300.0,,28.56,50.73
SYNID0102922447,individual,ON,HAMILTON,,OTHER,2328200.0,,10.68,46.49
SYNID0102922504,individual,other,other,,22220,8236500.0,,2.38,26.11
SYNID0102922729,individual,AB,CALGARY,,SELF_EMPLOYED,1932000.0,,28.48,57.28
SYNID0102922740,individual,other,other,,62100,11102300.0,,7.21,42.27
SYNID0102922758,individual,other,other,,SELF_EMPLOYED,5564000.0,,13.25,51.49
SYNID0102923063,individual,ON,TORONTO,,942,8723700.0,,33.91,52.44
SYNID0102923433,individual,BC,SURREY,,2222,-1.0,,8.91,37.74
SYNID0102923515,individual,AB,EDMONTON,,41221,-1.0,,9.18,38.26
SYNID0102923557,individual,ON,TORONTO,,SELF_EMPLOYED,6321100.0,,23.62,54.28
SYNID0102923615,individual,NS,HALIFAX,,10010,-1.0,,25.65,
SYNID0102923722,individual,ON,CAMBRIDGE,,72310,26731000.0,,,48.24
SYNID0102923739,individual,ON,TORONTO,,OTHER,9609500.0,,12.8,46.71
SYNID0102923765,individual,BC,KELOWNA,,OTHER,11840800.0,,19.97,55.12
SYNID0102923793,individual,other,other,,RETIRED,7808200.0,,38.83,74.31
SYNID0102923924,individual,other,other,,UNEMPLOYED,1300.0,,6.99,20.16
SYNID0102923928,individual,AB,SHERWOOD PARK,,STUDENT,-1.0,,1.86,23.75
SYNID0102924131,individual,ON,TORONTO,,73300,-1.0,,16.3,47.86
SYNID0102924979,individual,BC,VICTORIA,,OTHER,6381800.0,,19.03,57.77
SYNID0102925150,individual,other,other,,UNEMPLOYED,5708300.0,,33.78,70.85
SYNID0102925318,individual,other,other,,64409,7716400.0,,28.42,42.17
SYNID0102925531,individual,ON,LONDON,,41220,8063400.0,,33.31,44.73
SYNID0102925599,individual,AB,EDMONTON,,STUDENT,-1.0,,1.64,21.49
SYNID0102925766,individual,other,other,,OTHER,21767800.0,,,48.23
SYNID0102926503,individual,AB,ST. ALBERT,,RETIRED,2503700.0,,27.32,71.98
SYNID0102926571,individual,other,other,,14100,-1.0,,15.21,45.89
SYNID0102926654,individual,AB,EDMONTON,,20012,4963500.0,,2.84,26.48
SYNID0102926936,individual,other,other,,RETIRED,2346800.0,,34.17,62.6
SYNID0102927465,individual,other,other,,11100,-1.0,,20.34,28.31
SYNID0102927532,individual,other,other,,SELF_EMPLOYED,5058000.0,,6.38,
SYNID0102927989,individual,ON,MAPLE,,10019,-1.0,,9.63,63.31
SYNID0102928116,individual,AB,ST. ALBERT,,OTHER,3812800.0,,16.24,46.35
SYNID0102928122,individual,other,other,,OTHER,4519600.0,,6.89,55.12
SYNID0102928589,individual,ON,BRAMPTON,,STUDENT,-1.0,,1.98,20.39
SYNID0102929013,individual,ON,BRAMPTON,,UNEMPLOYED,7544300.0,,15.03,59.99
SYNID0102929426,individual,other,other,,22301,5642800.0,,24.06,25.83
SYNID0102930459,individual,ON,ANCASTER,,11101,2244200.0,,,25.86
SYNID0102930636,individual,other,other,,OTHER,17649700.0,,10.19,48.87
SYNID0102930677,individual,other,other,,RETIRED,3066300.0,,29.05,71.28
SYNID0102930758,individual,BC,PRINCE GEORGE,,OTHER,7280300.0,,18.84,57.99
SYNID0102931000,individual,other,other,,OTHER,2715300.0,,25.18,49.69
SYNID0102931322,individual,ON,BOWMANVILLE,,UNEMPLOYED,1347600.0,,14.48,29.24
SYNID0102931423,individual,ON,BOLTON,,OTHER,5156100.0,,32.17,59.5
SYNID0102931493,individual,other,other,,70010,5536700.0,,6.7,39.25
SYNID0102931522,individual,ON,LONDON,,11100,-1.0,,5.67,30.1
SYNID0102932073,individual,other,other,,RETIRED,900.0,,,64.47
SYNID0102932144,individual,ON,WOODSTOCK,,10011,900.0,,6.69,25.15
SYNID0102932490,individual,other,other,,14100,12754100.0,,10.56,31.51
SYNID0102932670,individual,other,other,,6,1991700.0,,11.82,42.69
SYNID0102932940,individual,ON,TORONTO,,72410,5305100.0,,35.33,61.86
SYNID0102933110,individual,other,other,,14100,4146500.0,,24.59,52.69
SYNID0102933212,individual,NS,HALIFAX,,STUDENT,-1.0,,4.87,22.22
SYNID0102933370,individual,other,other,,UNEMPLOYED,4062500.0,,30.4,60.51
SYNID0102933468,individual,other,other,,OTHER,-1.0,,,
SYNID0102933471,individual,other,other,,,-1.0,,28.91,74.94
SYNID0102933721,individual,ON,GEORGETOWN,,STUDENT,-1.0,,7.54,12.77
SYNID0102933757,individual,other,other,,OTHER,7941000.0,,12.16,34.46
SYNID0102933762,individual,ON,BELLEVILLE,,RETIRED,2542500.0,,32.51,73.97
SYNID0102933768,individual,NS,TRURO,,RETIRED,2500200.0,,35.39,77.41
