"customer_id","cluster_raw","cluster_num","kyc_type"
"SYNID0100669490","global_3",3,"individual"
"SYNID0100669943","global_3",3,"individual"
"SYNID0100670183","global_4",4,"individual"
"SYNID0100670256","global_3",3,"individual"
"SYNID0100670341","global_3",3,"individual"
"SYNID0100670705","global_4",4,"individual"
"SYNID0100670967","global_4",4,"individual"
"SYNID0100671706","global_4",4,"individual"
"SYNID0100671760","global_4",4,"individual"
"SYNID0100671793","global_1",1,"individual"
"SYNID0100671861","global_4",4,"individual"
"SYNID0100672099","global_4",4,"individual"
"SYNID0100672167","global_3",3,"individual"
"SYNID0100672219","global_3",3,"individual"
"SYNID0100672307","global_3",3,"individual"
"SYNID0100672400","global_4",4,"individual"
"SYNID0100672558","global_3",3,"individual"
"SYNID0100672570","global_3",3,"individual"
"SYNID0100672797","global_3",3,"individual"
"SYNID0100672891","global_3",3,"individual"
"SYNID0100672924","global_3",3,"individual"
"SYNID0100673048","global_3",3,"individual"
"SYNID0100673090","global_4",4,"individual"
"SYNID0100673141","global_3",3,"individual"
"SYNID0100673272","global_1",1,"individual"
"SYNID0100673371","global_4",4,"individual"
"SYNID0100673482","global_4",4,"individual"
"SYNID0100673997","global_4",4,"individual"
"SYNID0100674281","global_1",1,"individual"
"SYNID0100674305","global_4",4,"individual"
"SYNID0100674346","global_3",3,"individual"
"SYNID0100674552","global_3",3,"individual"
"SYNID0100675101","global_3",3,"individual"
"SYNID0100675255","global_1",1,"individual"
"SYNID0100675721","global_4",4,"individual"
"SYNID0100675749","global_4",4,"individual"
"SYNID0100675892","global_3",3,"individual"
"SYNID0100676436","global_1",1,"individual"
"SYNID0100677036","global_1",1,"individual"
"SYNID0100677164","global_4",4,"individual"
"SYNID0100677355","global_4",4,"individual"
"SYNID0100677390","global_4",4,"individual"
"SYNID0100677804","global_1",1,"individual"
"SYNID0100678312","global_4",4,"individual"
"SYNID0100678396","global_4",4,"individual"
"SYNID0100678748","global_4",4,"individual"
"SYNID0100678874","global_1",1,"individual"
"SYNID0100679063","global_4",4,"individual"
"SYNID0100679191","global_4",4,"individual"
"SYNID0100679203","global_3",3,"individual"
"SYNID0100679497","global_4",4,"individual"
"SYNID0100679511","global_4",4,"individual"
"SYNID0100679537","global_1",1,"individual"
"SYNID0100679880","global_3",3,"individual"
"SYNID0100679900","global_4",4,"individual"
"SYNID0100680041","global_3",3,"individual"
"SYNID0100680165","global_4",4,"individual"
"SYNID0100680209","global_3",3,"individual"
"SYNID0100680478","global_3",3,"individual"
"SYNID0100680679","global_4",4,"individual"
"SYNID0100680770","global_4",4,"individual"
"SYNID0100680950","global_4",4,"individual"
"SYNID0100681111","global_3",3,"individual"
"SYNID0100681313","global_3",3,"individual"
"SYNID0100681637","global_4",4,"individual"
"SYNID0100681790","global_3",3,"individual"
"SYNID0100681966","global_4",4,"individual"
"SYNID0100682023","global_4",4,"individual"
"SYNID0100682054","global_3",3,"individual"
"SYNID0100682515","global_3",3,"individual"
"SYNID0100682674","global_1",1,"individual"
"SYNID0100682684","global_3",3,"individual"
"SYNID0100682942","global_3",3,"individual"
"SYNID0100683015","global_4",4,"individual"
"SYNID0100683152","global_4",4,"individual"
"SYNID0100683263","global_4",4,"individual"
"SYNID0100683401","global_3",3,"individual"
"SYNID0100683588","global_3",3,"individual"
"SYNID0100683785","global_3",3,"individual"
"SYNID0100684316","global_4",4,"individual"
"SYNID0100684451","global_3",3,"individual"
"SYNID0100684603","global_3",3,"individual"
"SYNID0100684778","global_3",3,"individual"
"SYNID0100684802","global_4",4,"individual"
"SYNID0100685019","global_4",4,"individual"
"SYNID0100685165","global_1",1,"individual"
"SYNID0100685294","global_3",3,"individual"
"SYNID0100685351","global_4",4,"individual"
"SYNID0100685419","global_3",3,"individual"
"SYNID0100685628","global_4",4,"individual"
"SYNID0100685853","global_4",4,"individual"
"SYNID0100685974","global_4",4,"individual"
"SYNID0100686145","global_3",3,"individual"
"SYNID0100686442","global_3",3,"individual"
"SYNID0100686708","global_3",3,"individual"
"SYNID0100686765","global_3",3,"individual"
"SYNID0100686953","global_4",4,"individual"
"SYNID0100686959","global_4",4,"individual"
"SYNID0100687206","global_4",4,"individual"
"SYNID0100687247","global_4",4,"individual"
"SYNID0100687421","global_4",4,"individual"
"SYNID0100687741","global_3",3,"individual"
"SYNID0100687840","global_4",4,"individual"
"SYNID0100688417","global_4",4,"individual"
"SYNID0100688617","global_1",1,"individual"
"SYNID0100688641","global_3",3,"individual"
"SYNID0100688922","global_1",1,"individual"
"SYNID0100688929","global_1",1,"individual"
"SYNID0100689057","global_4",4,"individual"
"SYNID0100689475","global_3",3,"individual"
"SYNID0100689719","global_3",3,"individual"
"SYNID0100689938","global_3",3,"individual"
"SYNID0100690165","global_4",4,"individual"
"SYNID0100690227","global_3",3,"individual"
"SYNID0100690253","global_4",4,"individual"
"SYNID0100690256","global_1",1,"individual"
"SYNID0100690426","global_4",4,"individual"
"SYNID0100690458","global_3",3,"individual"
"SYNID0100690506","global_3",3,"individual"
"SYNID0100690557","global_4",4,"individual"
"SYNID0100690585","global_1",1,"individual"
"SYNID0100690637","global_3",3,"individual"
"SYNID0100691076","global_3",3,"individual"
"SYNID0100691812","global_3",3,"individual"
"SYNID0100691924","global_4",4,"individual"
"SYNID0100691943","global_4",4,"individual"
"SYNID0100692115","global_4",4,"individual"
"SYNID0100692146","global_4",4,"individual"
"SYNID0100692175","global_1",1,"individual"
"SYNID0100692211","global_1",1,"individual"
"SYNID0100692289","global_1",1,"individual"
"SYNID0100692300","global_4",4,"individual"
"SYNID0100692400","global_3",3,"individual"
"SYNID0100692476","global_3",3,"individual"
"SYNID0100692640","global_4",4,"individual"
"SYNID0100692784","global_4",4,"individual"
"SYNID0100692955","global_3",3,"individual"
"SYNID0100693497","global_1",1,"individual"
"SYNID0100693563","global_4",4,"individual"
"SYNID0100693643","global_3",3,"individual"
"SYNID0100693666","global_3",3,"individual"
"SYNID0100693969","global_3",3,"individual"
"SYNID0100694018","global_4",4,"individual"
"SYNID0100694118","global_3",3,"individual"
"SYNID0100694316","global_3",3,"individual"
"SYNID0100694476","global_4",4,"individual"
"SYNID0100694956","global_3",3,"individual"
"SYNID0100695071","global_4",4,"individual"
"SYNID0100695131","global_1",1,"individual"
"SYNID0100695193","global_3",3,"individual"
"SYNID0100695288","global_3",3,"individual"
"SYNID0100695360","global_3",3,"individual"
"SYNID0100695653","global_1",1,"individual"
"SYNID0100695909","global_4",4,"individual"
"SYNID0100695928","global_3",3,"individual"
"SYNID0100696234","global_4",4,"individual"
"SYNID0100696289","global_3",3,"individual"
"SYNID0100696424","global_4",4,"individual"
"SYNID0100696503","global_4",4,"individual"
"SYNID0100696754","global_1",1,"individual"
"SYNID0100696816","global_4",4,"individual"
"SYNID0100696905","global_4",4,"individual"
"SYNID0100697009","global_3",3,"individual"
"SYNID0100697085","global_3",3,"individual"
"SYNID0100697474","global_3",3,"individual"
"SYNID0100697725","global_4",4,"individual"
"SYNID0100697799","global_4",4,"individual"
"SYNID0100697867","global_4",4,"individual"
"SYNID0100697979","global_4",4,"individual"
"SYNID0100697988","global_4",4,"individual"
"SYNID0100698459","global_1",1,"individual"
"SYNID0100698469","global_1",1,"individual"
"SYNID0100698560","global_4",4,"individual"
"SYNID0100698987","global_4",4,"individual"
"SYNID0100699135","global_4",4,"individual"
"SYNID0100699302","global_3",3,"individual"
"SYNID0100700045","global_4",4,"individual"
"SYNID0100700101","global_4",4,"individual"
"SYNID0100700909","global_3",3,"individual"
"SYNID0100700953","global_3",3,"individual"
"SYNID0100701007","global_4",4,"individual"
"SYNID0100701173","global_3",3,"individual"
"SYNID0100701561","global_4",4,"individual"
"SYNID0100701800","global_3",3,"individual"
"SYNID0100701833","global_4",4,"individual"
"SYNID0100701881","global_4",4,"individual"
"SYNID0100701943","global_3",3,"individual"
"SYNID0100702558","global_3",3,"individual"
"SYNID0100702636","global_4",4,"individual"
"SYNID0100703238","global_3",3,"individual"
"SYNID0100703241","global_4",4,"individual"
"SYNID0100703326","global_3",3,"individual"
"SYNID0100703548","global_3",3,"individual"
"SYNID0100703557","global_3",3,"individual"
"SYNID0100703841","global_1",1,"individual"
"SYNID0100704175","global_4",4,"individual"
"SYNID0100704185","global_1",1,"individual"
"SYNID0100704302","global_4",4,"individual"
"SYNID0100704675","global_4",4,"individual"
"SYNID0100704810","global_4",4,"individual"
"SYNID0100704905","global_3",3,"individual"
"SYNID0100704925","global_4",4,"individual"
"SYNID0100705447","global_1",1,"individual"
"SYNID0100705860","global_3",3,"individual"
"SYNID0100705917","global_3",3,"individual"
"SYNID0100705986","global_3",3,"individual"
"SYNID0100706350","global_3",3,"individual"
"SYNID0100706797","global_3",3,"individual"
"SYNID0100706803","global_3",3,"individual"
"SYNID0100707046","global_3",3,"individual"
"SYNID0100707372","global_4",4,"individual"
"SYNID0100707679","global_4",4,"individual"
"SYNID0100708126","global_4",4,"individual"
"SYNID0100708287","global_3",3,"individual"
"SYNID0100708505","global_4",4,"individual"
"SYNID0100708853","global_3",3,"individual"
"SYNID0100708945","global_4",4,"individual"
"SYNID0100709637","global_3",3,"individual"
"SYNID0100710537","global_3",3,"individual"
"SYNID0100710595","global_4",4,"individual"
"SYNID0100710746","global_1",1,"individual"
"SYNID0100711011","global_4",4,"individual"
"SYNID0100711037","global_4",4,"individual"
"SYNID0100711178","global_4",4,"individual"
"SYNID0100711208","global_4",4,"individual"
"SYNID0100711282","global_4",4,"individual"
"SYNID0100711612","global_3",3,"individual"
"SYNID0100712092","global_3",3,"individual"
"SYNID0100712155","global_3",3,"individual"
"SYNID0100712217","global_3",3,"individual"
"SYNID0100712249","global_3",3,"individual"
"SYNID0100712264","global_3",3,"individual"
"SYNID0100712280","global_4",4,"individual"
"SYNID0100712301","global_4",4,"individual"
"SYNID0100712556","global_4",4,"individual"
"SYNID0100712752","global_4",4,"individual"
"SYNID0100712895","global_4",4,"individual"
"SYNID0100712932","global_3",3,"individual"
"SYNID0100713276","global_3",3,"individual"
"SYNID0100713551","global_4",4,"individual"
"SYNID0100713584","global_1",1,"individual"
"SYNID0100713687","global_4",4,"individual"
"SYNID0100714345","global_4",4,"individual"
"SYNID0100714451","global_4",4,"individual"
"SYNID0100714586","global_4",4,"individual"
"SYNID0100714830","global_1",1,"individual"
"SYNID0100715054","global_1",1,"individual"
"SYNID0100715574","global_3",3,"individual"
"SYNID0100716084","global_3",3,"individual"
"SYNID0100716198","global_4",4,"individual"
"SYNID0100716200","global_4",4,"individual"
"SYNID0100716273","global_4",4,"individual"
"SYNID0100716350","global_4",4,"individual"
"SYNID0100716411","global_4",4,"individual"
"SYNID0100716569","global_1",1,"individual"
"SYNID0100716666","global_4",4,"individual"
"SYNID0100716722","global_3",3,"individual"
"SYNID0100716849","global_3",3,"individual"
"SYNID0100716858","global_4",4,"individual"
"SYNID0100717204","global_3",3,"individual"
"SYNID0100717346","global_3",3,"individual"
"SYNID0100717407","global_4",4,"individual"
"SYNID0100717437","global_3",3,"individual"
"SYNID0100717893","global_3",3,"individual"
"SYNID0100718067","global_3",3,"individual"
"SYNID0100718574","global_3",3,"individual"
"SYNID0100718583","global_4",4,"individual"
"SYNID0100718951","global_3",3,"individual"
"SYNID0100718995","global_3",3,"individual"
"SYNID0100719253","global_4",4,"individual"
"SYNID0100719276","global_4",4,"individual"
"SYNID0100719328","global_4",4,"individual"
"SYNID0100719561","global_3",3,"individual"
"SYNID0100719607","global_4",4,"individual"
"SYNID0100719877","global_4",4,"individual"
"SYNID0100720610","global_1",1,"individual"
"SYNID0100720686","global_3",3,"individual"
"SYNID0100720745","global_3",3,"individual"
"SYNID0100721350","global_3",3,"individual"
"SYNID0100721376","global_4",4,"individual"
"SYNID0100721512","global_1",1,"individual"
"SYNID0100721566","global_3",3,"individual"
"SYNID0100721585","global_4",4,"individual"
"SYNID0100721668","global_4",4,"individual"
"SYNID0100721701","global_4",4,"individual"
"SYNID0100722001","global_4",4,"individual"
"SYNID0100722147","global_4",4,"individual"
"SYNID0100722475","global_4",4,"individual"
"SYNID0100722530","global_4",4,"individual"
"SYNID0100722738","global_4",4,"individual"
"SYNID0100722808","global_4",4,"individual"
"SYNID0100722876","global_3",3,"individual"
"SYNID0100723058","global_4",4,"individual"
"SYNID0100723183","global_3",3,"individual"
"SYNID0100723262","global_3",3,"individual"
"SYNID0100723298","global_3",3,"individual"
"SYNID0100723349","global_4",4,"individual"
"SYNID0100723352","global_1",1,"individual"
"SYNID0100723363","global_3",3,"individual"
"SYNID0100723420","global_4",4,"individual"
"SYNID0100723592","global_4",4,"individual"
"SYNID0100723638","global_4",4,"individual"
"SYNID0100723671","global_4",4,"individual"
"SYNID0100723684","global_4",4,"individual"
"SYNID0100724305","global_3",3,"individual"
"SYNID0100724372","global_3",3,"individual"
"SYNID0100724484","global_4",4,"individual"
"SYNID0100724650","global_4",4,"individual"
"SYNID0100724693","global_1",1,"individual"
"SYNID0100724797","global_4",4,"individual"
"SYNID0100724821","global_4",4,"individual"
"SYNID0100724891","global_3",3,"individual"
"SYNID0100725027","global_3",3,"individual"
"SYNID0100725068","global_3",3,"individual"
"SYNID0100725268","global_4",4,"individual"
"SYNID0100725269","global_1",1,"individual"
"SYNID0100725578","global_4",4,"individual"
"SYNID0100725579","global_3",3,"individual"
"SYNID0100725691","global_4",4,"individual"
"SYNID0100727032","global_4",4,"individual"
"SYNID0100727447","global_1",1,"individual"
"SYNID0100727459","global_4",4,"individual"
"SYNID0100727613","global_3",3,"individual"
"SYNID0100727657","global_3",3,"individual"
"SYNID0100727864","global_3",3,"individual"
"SYNID0100727922","global_4",4,"individual"
"SYNID0100728967","global_3",3,"individual"
"SYNID0100729033","global_3",3,"individual"
"SYNID0100729732","global_3",3,"individual"
"SYNID0100729742","global_3",3,"individual"
"SYNID0100729746","global_3",3,"individual"
"SYNID0100729823","global_4",4,"individual"
"SYNID0100729906","global_1",1,"individual"
"SYNID0100730219","global_4",4,"individual"
"SYNID0100730260","global_4",4,"individual"
"SYNID0100730285","global_4",4,"individual"
"SYNID0100730522","global_3",3,"individual"
"SYNID0100730596","global_3",3,"individual"
"SYNID0100730743","global_3",3,"individual"
"SYNID0100730797","global_3",3,"individual"
"SYNID0100730860","global_3",3,"individual"
"SYNID0100731377","global_3",3,"individual"
"SYNID0100731625","global_3",3,"individual"
"SYNID0100731632","global_4",4,"individual"
"SYNID0100731765","global_1",1,"individual"
"SYNID0100732074","global_3",3,"individual"
"SYNID0100732089","global_3",3,"individual"
"SYNID0100732164","global_4",4,"individual"
"SYNID0100732540","global_4",4,"individual"
"SYNID0100732676","global_3",3,"individual"
"SYNID0100732825","global_3",3,"individual"
"SYNID0100733279","global_3",3,"individual"
"SYNID0100733398","global_1",1,"individual"
"SYNID0100733561","global_4",4,"individual"
"SYNID0100733721","global_3",3,"individual"
"SYNID0100733810","global_3",3,"individual"
"SYNID0100733973","global_3",3,"individual"
"SYNID0100734335","global_4",4,"individual"
