"customer_id","cluster_num","cluster_raw","kyc_type","dominant_kyc_type","cross_behavior_flag"
"SYNID0100997664",4,"global_4","individual","individual",FALSE
"SYNID0100997766",3,"global_3","individual","individual",FALSE
"SYNID0100997964",3,"global_3","individual","individual",FALSE
"SYNID0100998058",4,"global_4","individual","individual",FALSE
"SYNID0100998114",4,"global_4","individual","individual",FALSE
"SYNID0100998241",3,"global_3","individual","individual",FALSE
"SYNID0100999290",4,"global_4","individual","individual",FALSE
"SYNID0100999956",4,"global_4","individual","individual",FALSE
"SYNID0100999999",3,"global_3","individual","individual",FALSE
"SYNID0101000361",1,"global_1","individual","individual",FALSE
"SYNID0101000497",3,"global_3","individual","individual",FALSE
"SYNID0101000519",4,"global_4","individual","individual",FALSE
"SYNID0101000631",1,"global_1","individual","individual",FALSE
"SYNID0101000673",4,"global_4","individual","individual",FALSE
"SYNID0101001231",4,"global_4","individual","individual",FALSE
"SYNID0101001332",1,"global_1","individual","individual",FALSE
"SYNID0101001445",4,"global_4","individual","individual",FALSE
"SYNID0101001596",3,"global_3","individual","individual",FALSE
"SYNID0101001671",3,"global_3","individual","individual",FALSE
"SYNID0101001950",3,"global_3","individual","individual",FALSE
"SYNID0101001981",4,"global_4","individual","individual",FALSE
"SYNID0101002154",4,"global_4","individual","individual",FALSE
"SYNID0101002195",3,"global_3","individual","individual",FALSE
"SYNID0101002563",3,"global_3","individual","individual",FALSE
"SYNID0101002746",3,"global_3","individual","individual",FALSE
"SYNID0101002774",3,"global_3","individual","individual",FALSE
"SYNID0101002952",4,"global_4","individual","individual",FALSE
"SYNID0101003040",3,"global_3","individual","individual",FALSE
"SYNID0101003096",4,"global_4","individual","individual",FALSE
"SYNID0101003779",1,"global_1","individual","individual",FALSE
"SYNID0101004820",1,"global_1","individual","individual",FALSE
"SYNID0101005311",3,"global_3","individual","individual",FALSE
"SYNID0101005445",3,"global_3","individual","individual",FALSE
"SYNID0101005554",1,"global_1","individual","individual",FALSE
"SYNID0101005648",4,"global_4","individual","individual",FALSE
"SYNID0101006030",4,"global_4","individual","individual",FALSE
"SYNID0101006629",1,"global_1","individual","individual",FALSE
"SYNID0101006734",3,"global_3","individual","individual",FALSE
"SYNID0101006767",4,"global_4","individual","individual",FALSE
"SYNID0101006900",3,"global_3","individual","individual",FALSE
"SYNID0101006926",3,"global_3","individual","individual",FALSE
"SYNID0101007003",3,"global_3","individual","individual",FALSE
"SYNID0101007044",4,"global_4","individual","individual",FALSE
"SYNID0101007565",3,"global_3","individual","individual",FALSE
"SYNID0101007736",4,"global_4","individual","individual",FALSE
"SYNID0101007897",3,"global_3","individual","individual",FALSE
"SYNID0101007903",1,"global_1","individual","individual",FALSE
"SYNID0101007928",3,"global_3","individual","individual",FALSE
"SYNID0101007955",1,"global_1","individual","individual",FALSE
"SYNID0101008215",4,"global_4","individual","individual",FALSE
"SYNID0101008970",4,"global_4","individual","individual",FALSE
"SYNID0101009129",1,"global_1","individual","individual",FALSE
"SYNID0101009208",4,"global_4","individual","individual",FALSE
"SYNID0101009218",4,"global_4","individual","individual",FALSE
"SYNID0101009805",4,"global_4","individual","individual",FALSE
"SYNID0101010167",3,"global_3","individual","individual",FALSE
"SYNID0101010277",3,"global_3","individual","individual",FALSE
"SYNID0101010361",3,"global_3","individual","individual",FALSE
"SYNID0101010672",1,"global_1","individual","individual",FALSE
"SYNID0101010996",1,"global_1","individual","individual",FALSE
"SYNID0101010997",4,"global_4","individual","individual",FALSE
"SYNID0101011016",3,"global_3","individual","individual",FALSE
"SYNID0101011084",1,"global_1","individual","individual",FALSE
"SYNID0101011251",3,"global_3","individual","individual",FALSE
"SYNID0101011338",4,"global_4","individual","individual",FALSE
"SYNID0101011377",1,"global_1","individual","individual",FALSE
"SYNID0101011610",4,"global_4","individual","individual",FALSE
"SYNID0101011674",4,"global_4","individual","individual",FALSE
"SYNID0101011774",1,"global_1","individual","individual",FALSE
"SYNID0101011899",3,"global_3","individual","individual",FALSE
"SYNID0101012190",4,"global_4","individual","individual",FALSE
"SYNID0101012580",4,"global_4","individual","individual",FALSE
"SYNID0101012825",3,"global_3","individual","individual",FALSE
"SYNID0101012847",4,"global_4","individual","individual",FALSE
"SYNID0101013077",3,"global_3","individual","individual",FALSE
"SYNID0101013099",3,"global_3","individual","individual",FALSE
"SYNID0101013235",4,"global_4","individual","individual",FALSE
"SYNID0101013435",1,"global_1","individual","individual",FALSE
"SYNID0101013553",3,"global_3","individual","individual",FALSE
"SYNID0101013584",3,"global_3","individual","individual",FALSE
"SYNID0101013718",3,"global_3","individual","individual",FALSE
"SYNID0101014069",4,"global_4","individual","individual",FALSE
"SYNID0101014245",3,"global_3","individual","individual",FALSE
"SYNID0101014287",3,"global_3","individual","individual",FALSE
"SYNID0101014392",1,"global_1","individual","individual",FALSE
"SYNID0101014890",4,"global_4","individual","individual",FALSE
"SYNID0101014938",3,"global_3","individual","individual",FALSE
"SYNID0101015160",4,"global_4","individual","individual",FALSE
"SYNID0101015368",4,"global_4","individual","individual",FALSE
"SYNID0101015411",4,"global_4","individual","individual",FALSE
"SYNID0101015477",3,"global_3","individual","individual",FALSE
"SYNID0101015686",4,"global_4","individual","individual",FALSE
"SYNID0101016895",4,"global_4","individual","individual",FALSE
"SYNID0101016945",3,"global_3","individual","individual",FALSE
"SYNID0101017050",3,"global_3","individual","individual",FALSE
"SYNID0101017088",3,"global_3","individual","individual",FALSE
"SYNID0101017233",4,"global_4","individual","individual",FALSE
"SYNID0101017738",4,"global_4","individual","individual",FALSE
"SYNID0101017760",4,"global_4","individual","individual",FALSE
"SYNID0101017822",3,"global_3","individual","individual",FALSE
"SYNID0101018066",4,"global_4","individual","individual",FALSE
"SYNID0101018103",4,"global_4","individual","individual",FALSE
"SYNID0101018283",1,"global_1","individual","individual",FALSE
"SYNID0101018311",3,"global_3","individual","individual",FALSE
"SYNID0101018746",4,"global_4","individual","individual",FALSE
"SYNID0101019051",4,"global_4","individual","individual",FALSE
"SYNID0101019345",3,"global_3","individual","individual",FALSE
"SYNID0101019806",3,"global_3","individual","individual",FALSE
"SYNID0101019924",4,"global_4","individual","individual",FALSE
"SYNID0101020016",4,"global_4","individual","individual",FALSE
"SYNID0101020033",4,"global_4","individual","individual",FALSE
"SYNID0101020180",3,"global_3","individual","individual",FALSE
"SYNID0101020816",4,"global_4","individual","individual",FALSE
"SYNID0101021205",3,"global_3","individual","individual",FALSE
"SYNID0101021543",4,"global_4","individual","individual",FALSE
"SYNID0101021718",3,"global_3","individual","individual",FALSE
"SYNID0101021725",3,"global_3","individual","individual",FALSE
"SYNID0101021747",4,"global_4","individual","individual",FALSE
"SYNID0101021881",3,"global_3","individual","individual",FALSE
"SYNID0101022157",4,"global_4","individual","individual",FALSE
"SYNID0101022381",3,"global_3","individual","individual",FALSE
"SYNID0101022519",3,"global_3","individual","individual",FALSE
"SYNID0101022539",4,"global_4","individual","individual",FALSE
"SYNID0101022597",4,"global_4","individual","individual",FALSE
"SYNID0101022700",4,"global_4","individual","individual",FALSE
"SYNID0101023074",3,"global_3","individual","individual",FALSE
"SYNID0101023116",4,"global_4","individual","individual",FALSE
"SYNID0101023133",4,"global_4","individual","individual",FALSE
"SYNID0101023322",4,"global_4","individual","individual",FALSE
"SYNID0101023523",4,"global_4","individual","individual",FALSE
"SYNID0101023549",4,"global_4","individual","individual",FALSE
"SYNID0101023575",3,"global_3","individual","individual",FALSE
"SYNID0101023600",4,"global_4","individual","individual",FALSE
"SYNID0101023659",4,"global_4","individual","individual",FALSE
"SYNID0101023676",4,"global_4","individual","individual",FALSE
"SYNID0101023765",3,"global_3","individual","individual",FALSE
"SYNID0101023821",4,"global_4","individual","individual",FALSE
"SYNID0101023896",4,"global_4","individual","individual",FALSE
"SYNID0101024095",4,"global_4","individual","individual",FALSE
"SYNID0101024347",4,"global_4","individual","individual",FALSE
"SYNID0101024394",4,"global_4","individual","individual",FALSE
"SYNID0101024638",3,"global_3","individual","individual",FALSE
"SYNID0101024799",4,"global_4","individual","individual",FALSE
"SYNID0101024863",4,"global_4","individual","individual",FALSE
"SYNID0101025017",4,"global_4","individual","individual",FALSE
"SYNID0101025092",1,"global_1","individual","individual",FALSE
"SYNID0101025158",4,"global_4","individual","individual",FALSE
"SYNID0101025166",4,"global_4","individual","individual",FALSE
"SYNID0101025277",4,"global_4","individual","individual",FALSE
"SYNID0101025537",3,"global_3","individual","individual",FALSE
"SYNID0101025689",4,"global_4","individual","individual",FALSE
"SYNID0101025764",3,"global_3","individual","individual",FALSE
"SYNID0101025803",4,"global_4","individual","individual",FALSE
"SYNID0101026251",4,"global_4","individual","individual",FALSE
"SYNID0101026326",1,"global_1","individual","individual",FALSE
"SYNID0101026432",4,"global_4","individual","individual",FALSE
"SYNID0101026529",4,"global_4","individual","individual",FALSE
"SYNID0101026631",3,"global_3","individual","individual",FALSE
"SYNID0101026855",4,"global_4","individual","individual",FALSE
"SYNID0101027029",1,"global_1","individual","individual",FALSE
"SYNID0101027307",4,"global_4","individual","individual",FALSE
"SYNID0101027540",3,"global_3","individual","individual",FALSE
"SYNID0101027658",4,"global_4","individual","individual",FALSE
"SYNID0101027909",3,"global_3","individual","individual",FALSE
"SYNID0101028133",3,"global_3","individual","individual",FALSE
"SYNID0101028321",4,"global_4","individual","individual",FALSE
"SYNID0101028664",4,"global_4","individual","individual",FALSE
"SYNID0101029010",3,"global_3","individual","individual",FALSE
"SYNID0101029467",3,"global_3","individual","individual",FALSE
"SYNID0101029544",3,"global_3","individual","individual",FALSE
"SYNID0101029839",4,"global_4","individual","individual",FALSE
"SYNID0101030101",4,"global_4","individual","individual",FALSE
"SYNID0101030184",4,"global_4","individual","individual",FALSE
"SYNID0101030339",4,"global_4","individual","individual",FALSE
"SYNID0101030691",3,"global_3","individual","individual",FALSE
"SYNID0101031253",3,"global_3","individual","individual",FALSE
"SYNID0101031319",4,"global_4","individual","individual",FALSE
"SYNID0101031347",4,"global_4","individual","individual",FALSE
"SYNID0101031387",1,"global_1","individual","individual",FALSE
"SYNID0101031460",3,"global_3","individual","individual",FALSE
"SYNID0101031848",4,"global_4","individual","individual",FALSE
"SYNID0101031885",3,"global_3","individual","individual",FALSE
"SYNID0101031991",3,"global_3","individual","individual",FALSE
"SYNID0101032168",4,"global_4","individual","individual",FALSE
"SYNID0101032387",4,"global_4","individual","individual",FALSE
"SYNID0101032450",3,"global_3","individual","individual",FALSE
"SYNID0101032473",3,"global_3","individual","individual",FALSE
"SYNID0101033377",4,"global_4","individual","individual",FALSE
"SYNID0101033406",1,"global_1","individual","individual",FALSE
"SYNID0101033836",3,"global_3","individual","individual",FALSE
"SYNID0101034110",4,"global_4","individual","individual",FALSE
"SYNID0101034146",3,"global_3","individual","individual",FALSE
"SYNID0101034777",4,"global_4","individual","individual",FALSE
"SYNID0101035162",4,"global_4","individual","individual",FALSE
"SYNID0101035632",4,"global_4","individual","individual",FALSE
"SYNID0101035884",4,"global_4","individual","individual",FALSE
"SYNID0101035930",4,"global_4","individual","individual",FALSE
"SYNID0101036259",3,"global_3","individual","individual",FALSE
"SYNID0101036363",1,"global_1","individual","individual",FALSE
"SYNID0101036378",4,"global_4","individual","individual",FALSE
"SYNID0101036927",3,"global_3","individual","individual",FALSE
"SYNID0101036982",4,"global_4","individual","individual",FALSE
"SYNID0101037346",4,"global_4","individual","individual",FALSE
"SYNID0101037497",3,"global_3","individual","individual",FALSE
"SYNID0101037621",4,"global_4","individual","individual",FALSE
"SYNID0101037986",4,"global_4","individual","individual",FALSE
"SYNID0101038058",4,"global_4","individual","individual",FALSE
"SYNID0101038126",3,"global_3","individual","individual",FALSE
"SYNID0101038252",4,"global_4","individual","individual",FALSE
"SYNID0101038525",4,"global_4","individual","individual",FALSE
"SYNID0101038617",3,"global_3","individual","individual",FALSE
"SYNID0101038858",4,"global_4","individual","individual",FALSE
"SYNID0101039321",4,"global_4","individual","individual",FALSE
"SYNID0101039355",3,"global_3","individual","individual",FALSE
"SYNID0101039706",3,"global_3","individual","individual",FALSE
"SYNID0101039709",4,"global_4","individual","individual",FALSE
"SYNID0101039780",4,"global_4","individual","individual",FALSE
